SYMBOL	gene_tot_lof	gene_tot_obs	gene_lof_rate
APOBEC3G	1309	730947	0.00179082751553806
APOBEC3H	1910	730943	0.00261306285168611
APOBEC4	369	730947	0.000504824563203625
APOBR	1158	730828	0.00158450415145561
APOC1	182	730930	0.000248997852051496
APOC1P1	24	726773	3.30226907163585e-05
APOC2	126	730940	0.000172380769967439
APOC3	4153	730922	0.00568186482278547
APOC4	661	730930	0.000904327363769444
APOC4-APOC2	772	730940	0.0010561742413878
APOD	221	730946	0.00030234791626194
APOE	171	730942	0.000233944690550003
APOF	503	730856	0.000688234070733496
APOH	1179	730944	0.00161298266351458
APOL1	918	730947	0.00125590501089682
APOL2	596	730947	0.00081538059530992
APOL3	606	730947	0.000829061477781563
APOL4	563	730878	0.000770306398605513
APOL5	2932	730947	0.00401123474068571
APOL6	549	730947	0.000751080447693198
APOLD1	876	730931	0.00119847153835314
APOM	86	730936	0.000117657359878293
APOO	48	548894	8.74485784140472e-05
APOOL	57	549012.5	0.00010382277270554
APP	215	730940	0.000294141790023805
APPBP2	45	730933	6.1565150294213e-05
APPBP2-DT	470	457803	0.00102664246411666
APPL1	1189	730942	0.00162666805300557
APPL2	3165	730947	0.00432999930227499
APRT	383	730537	0.000524271871239924
APTR	5	146363	3.4161639212096e-05
APTX	1435	730947	0.00196320663468076
AQP1	99	730931	0.000135443701252239
AQP10	252	730947	0.000344758238285402
AQP11	367	730940	0.00050209319506389
AQP12A	49	723888	6.76900293968128e-05
AQP12B	541	730665	0.000740421396946617
AQP2	258	730931	0.000352974494172501
AQP3	103	730946	0.000140913282239728
AQP4	94	730947	0.000128600295233444
AQP4-AS1	11	76171	0.000144411915295847
AQP5	1139	730936	0.00155827596396949
AQP5-AS1	4	106908	3.74153477756576e-05
AQP6	636	730937	0.000870116029151623
AQP7	4066	730826	0.00556356779862785
AQP7P1	40	76201	0.000524927494389837
AQP7P2	13	229203	5.67182803017413e-05
AQP8	1365	730947	0.00186744045737926
AQP9	174	730939	0.000238049960393412
AQR	286	730943	0.000391275379885983
AR	109	549090.5	0.000198510081671418
ARAF	158	549117	0.000287734672210112
ARAP1	432	730947	0.000591014122774975
ARAP1-AS1	4	728643	5.48965680038098e-06
ARAP1-AS2	8	76193	0.000104996521990209
ARAP2	961	730924	0.00131477417624815
ARAP3	520	730947	0.000711405888525433
ARC	46	730689	6.29542801383352e-05
ARCN1	6	730942	8.20858563333342e-06
AREG	129	730835	0.000176510429850787
AREL1	347	730944	0.000474728570177743
ARF1	9	730943	1.23128616048037e-05
ARF3	14	730941	1.91533926814887e-05
ARF4	21	730869	2.87329193056485e-05
ARF4-AS1	47	76104	0.000617575948701777
ARF5	31	730899	4.24135208831863e-05
ARF6	4	730943	5.47238293546829e-06
ARFGAP1	187	730906	0.000255846853083707
ARFGAP2	169	730947	0.000231206913770766
ARFGAP3	800	730945	0.00109447359240435
ARFGEF1	554	730936	0.000757932295029934
ARFGEF1-DT	184	76115	0.00241739473165605
ARFGEF2	259	730947	0.000354334856015552
ARFGEF3	326	730856	0.000446052300316341
ARFIP1	137	730929	0.000187432705502176
ARFIP2	52	730941	7.11411728169579e-05
ARFRP1	112	730853	0.000153245591110661
ARG1	324	730921	0.000443276359551853
ARG2	422	730937	0.000577341138839599
ARGFX	524	730944	0.000716881183784257
ARGFXP2	31	670802	4.62133386602902e-05
ARGLU1	17	730943	2.32576274757402e-05
ARHGAP1	189	730939	0.000258571508703189
ARHGAP10	932	730945	0.00127506173515107
ARHGAP11A	1225	730946	0.00167591039556958
ARHGAP11A-SCG5	407	730946	0.000556812678364749
ARHGAP11B	1418	730828	0.00194026501447673
ARHGAP11B-DT	38	75855	0.00050095577087865
ARHGAP12	374	730946	0.000511665704443283
ARHGAP15	506	730791	0.000692400426387298
ARHGAP15-AS1	24	76156	0.000315142602027417
ARHGAP17	257	730946	0.000351599160539903
ARHGAP18	534	730943	0.000730563121885017
ARHGAP19	582	730947	0.00079622735984962
ARHGAP19-SLIT1	3282	730947	0.00449006562719322
ARHGAP20	340	730947	0.00046515000403586
ARHGAP21	434	730946	0.000593751111573222
ARHGAP22	404	730946	0.000552708408008252
ARHGAP22-IT1	2	76071	2.62912279318006e-05
ARHGAP23	545	699699	0.0007789063583055
ARHGAP23P1	1636	697481	0.0023455836072954
ARHGAP24	382	730943	0.000522612570337222
ARHGAP25	85	730947	0.000116287501008965
ARHGAP26	153	730944	0.000209318360914106
ARHGAP26-AS1	701	76106	0.00921083751609597
ARHGAP27	352	730936	0.000481574310199525
ARHGAP27P1	65	152032	0.000427541570195748
ARHGAP27P1-BPTFP1-KPNA2P3	196	700207	0.000279917224477904
ARHGAP28	830	730941	0.00113552256611683
ARHGAP28-AS1	3	537891	5.57733815958995e-06
ARHGAP29	495	730947	0.000677203682346326
ARHGAP29-AS1	11	76080	0.000144584647739222
